9983,37.16,5,45,DC Trosa,6/25/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,19.04,0.155,123,DC Trosa,6/24/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,19.04,0.76,56,DC Trosa,6/15/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,169.1,46,7,DC Trosa,6/12/2020,AB Singapore Pte Ltd,Singapore,408934,SG,air,DHL,DAP
9983,617.12,134,8,DC Trosa,6/12/2020,AB Singapore Pte Ltd,Singapore,408934,SG,air,DHL,DAP
9983,63.46,10.54,9,DC Trosa,6/11/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,37.16,4.63,87,DC Trosa,6/10/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,57.66,4.19,6,DC Trosa,6/10/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,65.39,11.3,5,DC Trosa,6/9/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,19.04,0.2,4,DC Trosa,6/8/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,19.04,0.57,3,DC Trosa,6/4/2020,AB Singapore Pte Ltd,Singapore,637037,SG,air,DHL,DAP
9983,106.23,16.75,6,DC Trosa,6/4/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,19.04,0.31,90,DC Trosa,6/2/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,44.66,5.2,5,DC Trosa,6/2/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,TNT,DAP
9983,683.52,146,43,DC Trosa,6/1/2020,AB Singapore Pte Ltd,Singapore,637022,SG,air,DHL,DAP
9983,69.03,7.95,21,DC Trosa,6/1/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,28.1,2.75,34,DC Trosa,5/29/2020,AB Singapore Pte Ltd,Singapore,629043,SG,air,DHL,DAP
9983,28.1,1.21,21,DC Trosa,5/27/2020,AB Singapore Pte Ltd,Singapore,498747,SG,air,DHL,DAP
9983,148.27,12,34,DC Trosa,5/27/2020,AB Singapore Pte Ltd,Singapore,627870,SG,air,DHL,DAP
